Primary_Row,Lat,Lng,North_Bound,South_Bound,East_Bound,West_Bound,y,x,Coord,Center_Pop,market_id,Market_Dealers_Total,Market_Units_Total,Dealers_to_CenterPop_Ratio,Units_to_CenterPop_Ratio,Units_per_Dealer_Avg
YES,39.93526074829352,-100.87269083404334,40.51500102896402,39.355462317372975,-100.1195741381864,-101.62580752990029,591,0,"(39.93526074829352, -100.87269083404334)",28687.0,591_0_yes,5,5.0,0.0001742949768187681,0.0001742949768187681,1.0
YES,39.9450471182972,-102.37903148673216,40.52478641570208,39.36524966722796,-101.62580751131848,-103.1322554621458,592,0,"(39.945047118297204, -102.37903148673215)",13395.0,592_0_yes,3,3.0,0.00022396416573348266,0.00022396416573348266,1.0
YES,39.95483686320677,-103.88558678817644,40.53457517695109,39.3750403923894,-103.13225544354322,-104.63891813280968,593,0,"(39.95483686320677, -103.88558678817645)",62199.0,593_0_yes,4,4.0,6.43097155902828e-05,6.43097155902828e-05,1.0
YES,39.96462998514237,-105.3923569178086,40.54436731483102,39.38483449497763,-104.63891811418628,-106.14579572143091,594,0,"(39.96462998514237, -105.3923569178086)",3165114.0,594_0_yes,86,86.0,2.7171217213661183e-05,2.7171217213661183e-05,1.0
YES,39.97442648622651,-106.89934205527445,40.55416283146423,39.3946319771153,-106.14579570278664,-107.65288840776223,595,0,"(39.97442648622651, -106.89934205527443)",74468.0,595_0_yes,6,6.0,8.057152065316647e-05,8.057152065316647e-05,1.0
YES,39.98422636858403,-108.40654238043372,40.5639617289754,39.40443284092742,-107.65288838909704,-109.1601963717704,596,0,"(39.98422636858403, -108.40654238043372)",28403.0,596_0_yes,2,2.0,7.041509699679612e-05,7.041509699679612e-05,1.0
YES,39.9940296343421,-109.91395807336048,40.57376400949156,39.41423708854133,-109.16019635308427,-110.66771979363668,597,0,"(39.9940296343421, -109.91395807336048)",54053.0,597_0_yes,2,2.0,3.7000721514069524e-05,3.7000721514069524e-05,1.0
YES,40.00383628563023,-111.42158931434328,40.58356967514206,39.42404472208669,-110.66771977492957,-112.175458853757,598,0,"(40.00383628563023, -111.42158931434328)",676069.0,598_0_yes,25,25.0,3.697847409066234e-05,3.697847409066234e-05,1.0
YES,40.0136463245803,-112.92943628388566,40.59337872805861,39.43385574369556,-112.17545883502888,-113.68341373274244,599,0,"(40.0136463245803, -112.92943628388566)",1500.0,599_0_yes,1,1.0,0.0006666666666666666,0.0006666666666666666,1.0
YES,40.02345975332653,-114.43749916270644,40.60319117037528,39.443670155502296,-113.68341371399327,-115.19158461141956,600,0,"(40.02345975332653, -114.43749916270643)",8168.0,600_0_yes,1,1.0,0.00012242899118511264,0.00012242899118511264,1.0
YES,40.03327657400549,-115.94577813174004,40.61300700422849,39.45348795964366,-115.19158459264936,-116.69997167083072,601,0,"(40.03327657400549, -115.94577813174004)",3241.0,601_0_yes,0,0.0,0.0,0.0,0.0
YES,40.04309678875611,-117.45427337213694,40.622826231757,39.46330915825872,-116.6999716520394,-118.20857509223448,602,0,"(40.04309678875611, -117.45427337213694)",5403.0,602_0_yes,0,0.0,0.0,0.0,0.0
YES,40.0529203997197,-118.96298506526392,40.632648855101976,39.473133753488966,-118.208575073422,-119.7173950571058,603,0,"(40.0529203997197, -118.96298506526391)",22374.0,603_0_yes,1,1.0,4.4694734960221686e-05,4.4694734960221686e-05,1.0
YES,40.06274740903992,-120.47191339270444,40.64247487640692,39.48296174747822,-119.7173950382722,-121.22643174713669,604,0,"(40.06274740903992, -120.47191339270444)",60596.0,604_0_yes,7,7.0,0.00011551917618324642,0.00011551917618324642,1.0
YES,40.0725778188628,-121.98105853625904,40.65230429781769,39.492793142372655,-121.22643172828184,-122.73568534423624,605,0,"(40.0725778188628, -121.98105853625904)",332929.0,605_0_yes,12,12.0,3.604372103361378e-05,3.604372103361378e-05,1.0
YES,40.08241163133673,-123.49042067794566,40.66213712148256,39.502627940320856,-122.73568532536017,-124.24515603053116,606,0,"(40.08241163133673, -123.49042067794566)",19514.0,606_0_yes,0,0.0,0.0,0.0,0.0
YES,40.09224884861249,-125.0,40.67197334955211,39.51246614347376,-124.24515601163384,-125.75484398836616,607,0,"(40.09224884861249, -125.0)",0.0,607_0_yes,0,0.0,0.0,0.0,0.0
YES,40.885096637256815,-69.85563539190055,41.46474124182383,40.30539358285066,-69.09185673332853,-70.61941405047257,610,0,"(40.885096637256815, -69.85563539190055)",11212.0,610_0_yes,2,2.0,0.00017838030681412772,0.00017838030681412772,1.0
YES,40.89521511293331,-71.38330903474116,41.47485869581796,40.31551307736444,-70.61941402974816,-72.14720403973416,611,0,"(40.89521511293331, -71.38330903474116)",69135.0,611_0_yes,9,9.0,0.00013018008244738554,0.00013018008244738554,1.0
YES,40.90533717699542,-72.91121547108341,41.48497973778762,40.32563616068021,-72.14720401898552,-73.6752269231813,612,0,"(40.90533717699542, -72.91121547108341)",3677720.0,612_0_yes,146,146.0,3.969850885874944e-05,3.969850885874944e-05,1.0
YES,40.91546283180386,-74.43935490242008,41.49510437009336,40.335762835158896,-73.67522690240838,-75.20348290243177,613,0,"(40.91546283180386, -74.43935490242008)",15365469.0,613_0_yes,388,388.0,2.5251425778152298e-05,2.5251425778152298e-05,1.0
YES,40.92559207972209,-75.96772753049417,41.50523259509847,40.3458931031641,-75.20348288163456,-76.73197217935379,614,0,"(40.92559207972209, -75.96772753049417)",1678232.0,614_0_yes,132,132.0,7.865420275623394e-05,7.865420275623394e-05,1.0
YES,40.93572492311627,-77.49633355729934,41.51536441516897,40.35602696706215,-76.73197215853223,-78.26069495606644,615,0,"(40.93572492311627, -77.49633355729934)",485815.0,615_0_yes,44,44.0,9.05694554511491e-05,9.05694554511491e-05,1.0
YES,40.94586136435532,-79.02517318508028,41.52549983267359,40.36616442922216,-78.26069493522049,-79.78965143494007,616,0,"(40.94586136435532, -79.02517318508028)",420647.0,616_0_yes,64,64.0,0.00015214657420592562,0.00015214657420592562,1.0
YES,40.95600140581088,-80.55424661633322,41.53563884998383,40.37630549201591,-79.78965141406968,-81.31884181859675,617,0,"(40.95600140581088, -80.55424661633322)",1459108.0,617_0_yes,122,122.0,8.361272777614817e-05,8.361272777614817e-05,1.0
YES,40.96614504985735,-82.08355405380631,41.54578146947392,40.38645015781796,-81.31884179770191,-82.84826630991071,618,0,"(40.966145049857346, -82.08355405380631)",2393124.0,618_0_yes,125,125.0,5.223298082339235e-05,5.223298082339235e-05,1.0
YES,40.97629229887182,-83.61309570050004,41.55592769352081,40.39659842900564,-82.84826628899135,-84.37792511200873,619,0,"(40.97629229887182, -83.61309570050004)",640215.0,619_0_yes,45,45.0,7.028888732691362e-05,7.028888732691362e-05,1.0
YES,40.98644315523422,-85.1428717596677,41.56607752450422,40.406750307958944,-84.37792509106482,-85.90781842827057,620,0,"(40.98644315523422, -85.1428717596677)",734395.0,620_0_yes,59,59.0,8.033823759693353e-05,8.033823759693353e-05,1.0
YES,40.99659762132717,-86.67288243481579,41.57623096480665,40.41690579706075,-85.90781840730209,-87.43794646232949,621,0,"(40.99659762132717, -86.67288243481579)",460163.0,621_0_yes,36,36.0,7.823314781935967e-05,7.823314781935967e-05,1.0
YES,41.00675569953607,-88.20312792970445,41.58638801681332,40.427064898696585,-87.43794644133636,-88.96830941807254,622,0,"(41.006755699536065, -88.20312792970445)",639058.0,622_0_yes,58,58.0,9.075858529272774e-05,9.075858529272774e-05,1.0
YES,41.01691739224907,-89.73360844834792,41.59654868291223,40.43722761525479,-88.96830939705474,-90.4989074996411,623,0,"(41.01691739224907, -89.73360844834792)",518686.0,623_0_yes,39,39.0,7.518999934449744e-05,7.518999934449744e-05,1.0
YES,41.02708270185713,-91.26432419501496,41.60671296549416,40.44739394912648,-90.4989074785986,-92.02974091143128,624,0,"(41.02708270185713, -91.26432419501495)",213023.0,624_0_yes,28,28.0,0.00013144120587917736,0.00013144120587917736,1.0
YES,41.03725163075396,-92.79527537422922,41.61688086695266,40.45756390270552,-92.02974089036404,-93.5608098580944,625,0,"(41.03725163075396, -92.79527537422922)",158873.0,625_0_yes,11,11.0,6.923769300006924e-05,6.923769300006924e-05,1.0
YES,41.04742418133603,-94.3264621907698,41.62705238968405,40.46773747838858,-93.56080983700237,-95.09211454453724,626,0,"(41.04742418133603, -94.3264621907698)",85149.0,626_0_yes,22,22.0,0.0002583706209115785,0.0002583706209115785,1.0
YES,41.05760035600261,-95.8578848496716,41.63722753608746,40.47791467857508,-95.0921145234204,-96.62365517592282,627,0,"(41.05760035600261, -95.8578848496716)",962782.0,627_0_yes,52,52.0,5.401014975352676e-05,5.401014975352676e-05,1.0
YES,41.067780157155774,-97.3895435562258,41.647406308564754,40.48809550566728,-96.62365515478108,-98.15543195767049,628,0,"(41.067780157155774, -97.38954355622579)",200691.0,628_0_yes,25,25.0,0.00012456961199057258,0.00012456961199057258,1.0
YES,41.07796358720036,-98.9214385159802,41.657588709520624,40.49827996207018,-98.15543193650385,-99.68744509545655,629,0,"(41.07796358720036, -98.9214385159802)",136219.0,629_0_yes,12,12.0,8.809343777299789e-05,8.809343777299789e-05,1.0
YES,41.08815064854405,-100.45356993473982,41.66777474136259,40.50846805019161,-99.68744507426494,-101.21969479521468,630,0,"(41.088150648544044, -100.45356993473982)",47442.0,630_0_yes,4,4.0,8.431347750937987e-05,8.431347750937987e-05,1.0
YES,41.098341343597255,-101.98593801856724,41.67796440650092,40.51865977244219,-101.21969477399809,-102.75218126313636,631,0,"(41.098341343597255, -101.98593801856723)",18108.0,631_0_yes,4,4.0,0.0002208968411751712,0.0002208968411751712,1.0
YES,41.10853567477324,-103.518542973783,41.68815770734871,40.52885513123534,-102.75218124189472,-104.28490470567128,632,0,"(41.10853567477324, -103.518542973783)",35560.0,632_0_yes,3,3.0,8.43644544431946e-05,8.43644544431946e-05,1.0
YES,41.11873364448811,-105.0513850069662,41.69835464632187,40.53905412898733,-104.28490468440457,-105.81786532952782,633,0,"(41.11873364448811, -105.05138500696619)",215114.0,633_0_yes,4,4.0,1.8594791598873157e-05,1.8594791598873157e-05,1.0
YES,41.12893525516073,-106.58446432495474,41.70855522583913,40.54925676811719,-105.81786530823598,-107.3510633416735,634,0,"(41.12893525516073, -106.58446432495474)",26177.0,634_0_yes,2,2.0,7.640294915383733e-05,7.640294915383733e-05,1.0
YES,41.1391405092128,-108.11778113484594,41.71875944832202,40.559463051046805,-107.3510633203565,-108.88449894933538,635,0,"(41.139140509212794, -108.11778113484594)",13947.0,635_0_yes,1,1.0,7.170000717000071e-05,7.170000717000071e-05,1.0
YES,41.14934940906886,-109.65133564399687,41.72896731619492,40.56967298020088,-108.88449892799318,-110.4181723600006,636,0,"(41.14934940906886, -109.65133564399689)",47222.0,636_0_yes,1,1.0,2.1176570242683496e-05,2.1176570242683496e-05,1.0
YES,41.159561957156285,-111.18512806002492,41.73917883188504,40.57988655800695,-110.41817233863314,-111.95208378141668,637,0,"(41.159561957156285, -111.18512806002491)",300330.0,637_0_yes,19,19.0,6.326374321579596e-05,6.326374321579596e-05,1.0
YES,41.16977815590526,-112.71915859080802,41.74939399782241,40.59010378689538,-111.95208376002394,-113.4862334215921,638,0,"(41.16977815590526, -112.71915859080802)",356974.0,638_0_yes,15,15.0,4.2019866993114344e-05,4.2019866993114344e-05,1.0
YES,41.17999800774884,-114.25342744448535,41.75961281643992,40.60032466929941,-113.48623340017404,-115.02062148879668,639,0,"(41.17999800774884, -114.25342744448537)",7462.0,639_0_yes,0,0.0,0.0,0.0,0.0
YES,41.19022151512291,-115.78793482945768,41.76983529017328,40.61054920765507,-115.02062146735328,-116.5552481915621,640,0,"(41.19022151512291, -115.78793482945768)",27177.0,640_0_yes,1,1.0,3.679581999484859e-05,3.679581999484859e-05,1.0
YES,41.20044868046619,-117.32268095438774,41.78006142146105,40.62077740440126,-116.55524817009326,-118.0901137386822,641,0,"(41.20044868046619, -117.32268095438774)",16867.0,641_0_yes,1,1.0,5.9287365862334735e-05,5.9287365862334735e-05,1.0
YES,41.22091399482961,-120.39289026008495,41.80052466646844,40.64124478283517,-119.62521831769384,-121.1605622024761,643,0,"(41.22091399482961, -120.39289026008497)",8323.0,643_0_yes,0,0.0,0.0,0.0,0.0
YES,41.23115214874152,-121.9283538594919,41.81076178507947,40.651483969414976,-121.16056218093078,-122.69614553805305,644,0,"(41.231152148741515, -121.9283538594919)",31522.0,644_0_yes,3,3.0,9.517162616585242e-05,9.517162616585242e-05,1.0
YES,41.24139397040617,-123.464057036137,41.82100257102782,40.66172682416956,-122.69614551648212,-124.23196855579188,645,0,"(41.24139397040617, -123.464057036137)",39373.0,645_0_yes,4,4.0,0.00010159246183933152,0.00010159246183933152,1.0
YES,42.03974475363469,-70.41976356612727,42.61927249382281,41.46015828620935,-69.6423164472887,-71.19721068496584,649,0,"(42.03974475363469, -70.41976356612727)",1988910.0,649_0_yes,120,120.0,6.033455510807427e-05,6.033455510807427e-05,1.0
YES,42.05027990863479,-71.9747862152719,42.62980658025345,41.47069450768746,-71.19721066126525,-72.75236176927856,650,0,"(42.05027990863479, -71.9747862152719)",3419589.0,650_0_yes,209,209.0,6.111845604837306e-05,6.111845604837306e-05,1.0
YES,42.06081893407063,-73.53006585082018,42.6403445366913,41.48123460003704,-72.75236174554874,-74.30776995609162,651,0,"(42.060818934070625, -73.53006585082018)",999104.0,651_0_yes,98,98.0,9.808788674652488e-05,9.808788674652488e-05,1.0
YES,42.07136183263807,-75.08560270511735,42.65088636583209,41.49177856595412,-74.3077699323325,-75.8634354779022,652,0,"(42.07136183263807, -75.08560270511735)",268847.0,652_0_yes,34,34.0,0.00012646598251049853,0.00012646598251049853,1.0
YES,42.08190860703632,-76.64139701081284,42.6614320703748,41.502326408138096,-75.86343545411376,-77.41935856751192,653,0,"(42.08190860703632, -76.64139701081284)",566691.0,653_0_yes,42,42.0,7.411446449652457e-05,7.411446449652457e-05,1.0
YES,42.09245925996786,-78.19744900086073,42.67198165302179,41.51287812929159,-77.4193585436941,-78.97553945802736,654,0,"(42.09245925996786, -78.19744900086073)",218395.0,654_0_yes,25,25.0,0.00011447148515304837,0.00011447148515304837,1.0
YES,42.10301379413848,-79.75375890852034,42.68253511647865,41.52343373212062,-78.9755394341801,-80.53197838286057,655,0,"(42.103013794138484, -79.75375890852034)",502882.0,655_0_yes,35,35.0,6.95988323304473e-05,6.95988323304473e-05,1.0
YES,42.11357221225731,-81.31032696735676,42.69309246345434,41.53399321933444,-80.53197835898384,-82.08867557572968,656,0,"(42.11357221225731, -81.31032696735676)",388262.0,656_0_yes,22,22.0,5.6662768954984005e-05,5.6662768954984005e-05,1.0
YES,42.124134517036765,-82.8671534112414,42.703653696661135,41.54455659364569,-82.0886755518234,-83.64563127065941,657,0,"(42.124134517036765, -82.8671534112414)",3367104.0,657_0_yes,128,128.0,3.801486381175039e-05,3.801486381175039e-05,1.0
YES,42.134700711192615,-84.42423847435258,42.714218818814615,41.55512385777027,-83.64563124672354,-85.20284570198162,658,0,"(42.134700711192615, -84.42423847435258)",986991.0,658_0_yes,59,59.0,5.9777647415224655e-05,5.9777647415224655e-05,1.0
YES,42.14527079744396,-85.98158239117602,42.72478783263371,41.5656950144275,-85.20284567801612,-86.76031910433592,659,0,"(42.145270797443956, -85.98158239117602)",1138969.0,659_0_yes,55,55.0,4.828928618777157e-05,4.828928618777157e-05,1.0
YES,42.15584477851323,-87.53918539650543,42.73536074084069,41.57627006633995,-86.76031908034072,-88.31805171267014,660,0,"(42.15584477851323, -87.53918539650543)",6783061.0,660_0_yes,196,196.0,2.889550897448807e-05,2.889550897448807e-05,1.0
YES,42.16642265712618,-89.09704772544308,42.74593754616114,41.58684901623359,-88.3180516886452,-89.87604376224095,661,0,"(42.16642265712618, -89.09704772544308)",990127.0,661_0_yes,59,59.0,5.9588315438322556e-05,5.9588315438322556e-05,1.0
YES,42.17700443601196,-90.6551696134003,42.756518251324046,41.59743186683773,-89.87604373818623,-91.43429548861438,662,0,"(42.17700443601196, -90.6551696134003)",287725.0,662_0_yes,36,36.0,0.00012511947171778607,0.00012511947171778607,1.0
YES,42.187590117903056,-92.2135512960981,42.76710285906171,41.60801862088501,-91.4342954645298,-92.9928071276664,663,0,"(42.187590117903056, -92.2135512960981)",495330.0,663_0_yes,47,47.0,9.488623745785638e-05,9.488623745785638e-05,1.0
YES,42.19817970553528,-93.7721930095677,42.77769137210979,41.61860928111148,-92.99280710355193,-94.55157891558348,664,0,"(42.19817970553528, -93.7721930095677)",453881.0,664_0_yes,33,33.0,7.270628204309059e-05,7.270628204309059e-05,1.0
YES,42.20877320164787,-95.33109499015109,42.78828379320733,41.62920385025648,-94.55157889143904,-96.1106110888631,665,0,"(42.20877320164787, -95.33109499015107)",112354.0,665_0_yes,18,18.0,0.00016020791427096497,0.00016020791427096497,1.0
YES,42.21937060898341,-96.89025747450152,42.7988801250968,41.63980233106282,-96.11061106468868,-97.66990388431438,666,0,"(42.21937060898341, -96.89025747450152)",216251.0,666_0_yes,21,21.0,9.710937752889003e-05,9.710937752889003e-05,1.0
YES,42.22997193028786,-98.44968069958428,42.80948037052392,41.65040472627663,-97.6699038601099,-99.22945753905866,667,0,"(42.22997193028786, -98.44968069958428)",23270.0,667_0_yes,9,9.0,0.0003867640739149119,0.0003867640739149119,1.0
YES,42.24057716831059,-100.009364902677,42.820084532237935,41.66101103864744,-99.22945751482406,-100.78927229052996,668,0,"(42.24057716831059, -100.009364902677)",6579.0,668_0_yes,2,2.0,0.0003039975680194558,0.0003039975680194558,1.0
YES,42.25118632580431,-101.5693103213704,42.830692612991385,41.67162127092818,-100.7892722662652,-102.34934837647562,669,0,"(42.25118632580431, -101.56931032137041)",4817.0,669_0_yes,1,1.0,0.00020759809009757111,0.00020759809009757111,1.0
YES,42.26179940552518,-103.12951719356876,42.841304615540245,41.68223542587515,-102.34934835218066,-103.90968603495686,670,0,"(42.26179940552518, -103.12951719356876)",39771.0,670_0_yes,4,4.0,0.00010057579643458802,0.00010057579643458802,1.0
YES,42.27241641023275,-104.6899857574905,42.851920542643896,41.69285350624809,-103.90968601063165,-105.47028550434936,671,0,"(42.27241641023275, -104.6899857574905)",23711.0,671_0_yes,3,3.0,0.0001265235544683902,0.0001265235544683902,1.0
YES,42.28303734268998,-106.2507162516688,42.86254039706514,41.70347551481012,-105.47028547999382,-107.0311470233438,672,0,"(42.28303734268998, -106.2507162516688)",29442.0,672_0_yes,1,1.0,3.396508389375722e-05,3.396508389375722e-05,1.0
YES,42.29366220566322,-107.81170891495216,42.87316418157016,41.71410145432781,-107.03114699895788,-108.59227083094642,673,0,"(42.29366220566322, -107.81170891495215)",9024.0,673_0_yes,1,1.0,0.00011081560283687943,0.00011081560283687943,1.0
YES,42.30429100192228,-109.37296398650486,42.88379189892856,41.72473132757112,-108.59227080653008,-110.15365716647965,674,0,"(42.30429100192228, -109.37296398650486)",1014.0,674_0_yes,1,1.0,0.0009861932938856016,0.0009861932938856016,1.0
YES,42.31492373424038,-110.93448170580773,42.89442355191344,41.73536513731344,-110.1536571420328,-111.7153062695826,675,0,"(42.31492373424038, -110.93448170580771)",22478.0,675_0_yes,5,5.0,0.00022243971883619538,0.00022243971883619538,1.0
YES,42.32556040539418,-112.49626231265852,42.90505914330127,41.74600288633163,-111.71530624510528,-113.2772183802118,676,0,"(42.32556040539418, -112.49626231265853)",95856.0,676_0_yes,5,5.0,5.216157569687865e-05,5.216157569687865e-05,1.0
YES,42.33620101816376,-114.05830604717268,42.91569867587195,41.75664457740595,-113.27721835570384,-114.8393937386415,677,0,"(42.33620101816376, -114.05830604717268)",144240.0,677_0_yes,4,4.0,2.7731558513588462e-05,2.7731558513588462e-05,1.0
YES,42.34684557533269,-115.62061314978374,42.9263421524089,41.76729021332012,-114.83939371410294,-116.40183258546452,678,0,"(42.34684557533269, -115.62061314978374)",2598.0,678_0_yes,1,1.0,0.00038491147036181676,0.00038491147036181676,1.0
YES,42.357494079687946,-117.183183861244,42.93698957569891,41.777939796861325,-116.40183256089529,-117.96453516159274,679,0,"(42.357494079687946, -117.183183861244)",626.0,679_0_yes,0,0.0,0.0,0.0,0.0
YES,42.36814653401999,-118.74601842262511,42.94764094853227,41.78859333082018,-117.96453513699272,-119.52750170825752,680,0,"(42.368146534019985, -118.74601842262513)",389.0,680_0_yes,0,0.0,0.0,0.0,0.0
YES,42.378802941122736,-120.30911707531864,42.95829627370274,41.79925081799081,-119.52750168362672,-121.09073246701058,681,0,"(42.378802941122736, -120.30911707531865)",6246.0,681_0_yes,1,1.0,0.0001601024655779699,0.0001601024655779699,1.0
YES,42.38946330379358,-121.8724800610366,42.968955554007536,41.80991226117076,-121.09073244234892,-122.6542276797243,682,0,"(42.38946330379358, -121.87248006103661)",91184.0,682_0_yes,2,2.0,2.1933672574135815e-05,2.1933672574135815e-05,1.0
YES,42.4001276248334,-123.43610762181214,42.97961879224736,41.8205776631611,-122.65422765503176,-124.21798758859254,683,0,"(42.4001276248334, -123.43610762181214)",285529.0,683_0_yes,7,7.0,2.45158985602163e-05,2.45158985602163e-05,1.0
YES,42.41079590704654,-125.0,42.99028599122639,41.83124702676634,-124.21798756386902,-125.78201243613098,684,0,"(42.41079590704654, -125.0)",7812.0,684_0_yes,0,0.0,0.0,0.0,0.0
YES,43.183507129519946,-69.39841084367524,43.76291867931854,42.60403667193716,-68.6066087035913,-70.19021298375917,687,0,"(43.183507129519946, -69.39841084367524)",0.0,687_0_yes,0,0.0,0.0,0.0,0.0
YES,43.19447010903512,-70.98215680009834,43.77388054368989,42.61500076532023,-70.19021295663921,-71.77410064355746,688,0,"(43.19447010903512, -70.98215680009834)",1574588.0,688_0_yes,114,114.0,7.239989127314574e-05,7.239989127314574e-05,1.0
YES,43.20543726568293,-72.56618629716927,43.784846584747086,42.62596903629087,-71.7741006164022,-73.35827197793634,689,0,"(43.205437265682924, -72.56618629716927)",356768.0,689_0_yes,47,47.0,0.00013173827249080635,0.00013173827249080635,1.0
YES,43.21640860254559,-74.15049960293831,43.79581680557219,42.63694148793151,-73.35827195074569,-74.94272725513093,690,0,"(43.21640860254559, -74.15049960293831)",787080.0,690_0_yes,52,52.0,6.606698175534888e-05,6.606698175534888e-05,1.0
YES,43.2273841227094,-75.73509698582582,43.80679120925127,42.64791812332858,-74.94272722790484,-76.5274667437468,691,0,"(43.227384122709395, -75.73509698582582)",920949.0,691_0_yes,65,65.0,7.057936975880314e-05,7.057936975880314e-05,1.0
YES,43.23836382926458,-77.3199787146229,43.81776979887442,42.65889894557256,-76.5274667164852,-78.11249071276062,692,0,"(43.23836382926458, -77.3199787146229)",1043055.0,692_0_yes,56,56.0,5.368844404178111e-05,5.368844404178111e-05,1.0
YES,43.24934772530541,-78.90514505849214,43.82875257753574,42.669883957757854,-78.11249068546344,-79.69779943152083,693,0,"(43.24934772530541, -78.90514505849214)",1144497.0,693_0_yes,46,46.0,4.019232903188038e-05,4.019232903188038e-05,1.0
YES,43.2713280982412,-82.07633266995887,43.8507307143693,42.69186656435037,-81.28339314237996,-82.86927219753778,695,0,"(43.2713280982412, -82.07633266995887)",127099.0,695_0_yes,12,12.0,9.441459020133912e-05,9.441459020133912e-05,1.0
YES,43.2823245813448,-83.6623544777452,43.86172607874987,42.702864164966606,-82.86927217013348,-84.45543678535691,696,0,"(43.2823245813448, -83.6623544777452)",1067913.0,696_0_yes,65,65.0,6.086638143743919e-05,6.086638143743919e-05,1.0
YES,43.29332526635138,-85.24866198098272,43.87272564458521,42.71386596794224,-84.45543675791677,-86.04188720404866,697,0,"(43.29332526635138, -85.24866198098272)",1048165.0,697_0_yes,57,57.0,5.4380751122199274e-05,5.4380751122199274e-05,1.0
YES,43.30433015637536,-86.83525545070194,43.8837294149896,42.724871976391896,-86.04188717657263,-87.62862372483124,698,0,"(43.304330156375364, -86.83525545070194)",203249.0,698_0_yes,17,17.0,8.364124792741908e-05,8.364124792741908e-05,1.0
YES,43.31533925453527,-88.42213515830909,43.89473739308134,42.73588219343426,-87.62862369731924,-89.21564661929894,699,0,"(43.31533925453527, -88.42213515830909)",1946505.0,699_0_yes,100,100.0,5.137412952959278e-05,5.137412952959278e-05,1.0
YES,43.326352563953634,-90.00930137558683,43.90574958198285,42.74689662219207,-89.2156465917509,-90.80295615942276,700,0,"(43.326352563953634, -90.00930137558683)",616063.0,700_0_yes,40,40.0,6.492842452801093e-05,6.492842452801093e-05,1.0
YES,43.3373700877571,-91.59675437469498,43.91676598482056,42.75791526579215,-90.80295613183864,-92.39055261755134,701,0,"(43.3373700877571, -91.59675437469498)",191683.0,701_0_yes,25,25.0,0.00013042366824392356,0.00013042366824392356,1.0
YES,43.34839182907637,-93.18449442817122,43.927786604725,42.76893812736539,-92.39055258993102,-93.97843626641142,702,0,"(43.34839182907637, -93.18449442817122)",180123.0,702_0_yes,18,18.0,9.993171332922502e-05,9.993171332922502e-05,1.0
YES,43.35941779104624,-94.77252180893184,43.93881144483081,42.779965210046754,-93.97843623875488,-95.5666073791088,703,0,"(43.35941779104624, -94.77252180893184)",106000.0,703_0_yes,14,14.0,0.0001320754716981132,0.0001320754716981132,1.0
YES,43.37044797680561,-96.36083679027244,43.94984050827669,42.79099651697536,-95.56660735141595,-97.15506622912892,704,0,"(43.37044797680561, -96.36083679027244)",336721.0,704_0_yes,37,37.0,0.00010988325646455077,0.00010988325646455077,1.0
YES,43.38148238949748,-97.94943964586868,43.96087379820547,42.802032051294354,-97.15506620139972,-98.74381309033764,705,0,"(43.38148238949748, -97.94943964586868)",57443.0,705_0_yes,7,7.0,0.0001218599307139251,0.0001218599307139251,1.0
YES,43.39252103226893,-99.53833064977697,43.97191131776406,42.81307181615104,-98.743813062572,-100.33284823698192,706,0,"(43.39252103226893, -99.53833064977697)",19327.0,706_0_yes,4,4.0,0.0002069643503906452,0.0002069643503906452,1.0
YES,43.40356390827121,-101.1275100764352,43.982953070103534,42.82411581469683,-100.33284820917976,-101.92217194369064,707,0,"(43.40356390827121, -101.1275100764352)",17756.0,707_0_yes,0,0.0,0.0,0.0,0.0
YES,43.41461102065966,-102.71697820066352,43.993999058379046,42.83516405008726,-101.9221719158519,-103.51178448547516,708,0,"(43.41461102065966, -102.71697820066353)",17656.0,708_0_yes,1,1.0,5.663797009515179e-05,5.663797009515179e-05,1.0
YES,43.42566237259377,-104.30673529766506,44.00504928574992,42.84621652548199,-103.5117844575998,-105.10168613773033,709,0,"(43.42566237259377, -104.30673529766506)",20634.0,709_0_yes,3,3.0,0.00014539110206455364,0.00014539110206455364,1.0
YES,43.43671796723716,-105.89678164302656,44.01610375537959,42.85727324404485,-105.10168610981826,-106.69187717623488,710,0,"(43.43671796723716, -105.89678164302657)",64462.0,710_0_yes,3,3.0,4.653904625981198e-05,4.653904625981198e-05,1.0
YES,43.44777780775759,-107.48711751271928,44.02716247043565,42.86833420894377,-106.69187714828604,-108.2823578771525,711,0,"(43.44777780775759, -107.48711751271928)",2102.0,711_0_yes,2,2.0,0.0009514747859181732,0.0009514747859181732,1.0
YES,43.458841897327,-109.07774318309956,44.03822543408986,42.8793994233509,-108.28235784916684,-109.87312851703228,712,0,"(43.458841897327, -109.07774318309956)",9357.0,712_0_yes,0,0.0,0.0,0.0,0.0
YES,43.46991023912149,-110.6686589309097,44.049292649518144,42.89046889044248,-109.8731284890097,-111.4641893728097,713,0,"(43.46991023912149, -110.6686589309097)",37407.0,713_0_yes,4,4.0,0.00010693185767369744,0.00010693185767369744,1.0
YES,43.48098283632133,-112.25986503327864,44.0603641199006,42.90154261339901,-111.46418934475012,-113.05554072180712,714,0,"(43.480982836321324, -112.25986503327863)",246987.0,714_0_yes,8,8.0,3.239036872385996e-05,3.239036872385996e-05,1.0
