Primary_Row,Lat,Lng,North_Bound,South_Bound,East_Bound,West_Bound,y,x,Coord,Center_Pop
NO,47.25936257692551,-100.76686351935506,47.98309945156467,46.53553384969873,-99.70377420163815,-101.82995283707196,545,0,"(47.25936257692551, -100.76686351935506)",143676.0
NO,47.27909860663357,-102.89343718412314,48.00283297957237,46.55527238655358,-101.8299527007788,-103.95692166746748,546,0,"(47.27909860663357, -102.89343718412314)",50037.0
NO,47.298848194213974,-105.02080187278419,48.022580063896186,46.57502448288432,-103.95692153083404,-106.08468221473434,547,0,"(47.298848194213974, -105.02080187278419)",22039.0
NO,47.318611359066814,-107.14895897311915,48.0423407239353,46.59479015809202,-106.08468207775941,-108.21323586847889,548,0,"(47.318611359066814, -107.14895897311915)",1093.0
NO,47.33838812064095,-109.27790987656635,48.06211497913763,46.614569431626585,-108.21323573116125,-110.34258402197146,549,0,"(47.33838812064095, -109.27790987656635)",12112.0
NO,47.35817849843417,-111.40765597823483,48.08190284900004,46.63436232298685,-110.34258388430989,-112.47272807215977,550,0,"(47.35817849843417, -111.40765597823483)",115667.0
NO,47.377982511993416,-113.5381986769177,48.1017043530685,46.65416885172075,-112.47272793415306,-114.60366941968235,551,0,"(47.377982511993416, -113.5381986769177)",149505.0
NO,47.397800180914906,-115.66953937510563,48.12151951093832,46.673989037425564,-114.60366928132927,-116.73540946888198,552,0,"(47.397800180914906, -115.66953937510563)",34856.0
NO,47.41763152484436,-117.8016794790003,48.1413483422543,46.69382289974803,-116.73540933018133,-118.86794962781927,553,0,"(47.41763152484436, -117.8016794790003)",604389.0
NO,47.43747656347711,-119.93462039852801,48.161190866710804,46.713670458384506,-118.8679494887698,-121.00129130828623,554,0,"(47.43747656347711, -119.93462039852801)",249061.0
NO,47.45733531655838,-122.06836354735333,48.18104710405211,46.73353173308123,-121.0012911688867,-123.13543592581996,555,0,"(47.45733531655838, -122.06836354735333)",4311554.0
NO,47.47720780388336,-124.20291034289274,48.200917074072514,46.75340674363446,-123.13543578606911,-125.27038489971636,556,0,"(47.47720780388336, -124.20291034289274)",92362.0
NO,48.59193054395838,-89.18407914288022,49.31549892724656,47.86827077338327,-88.09333419044093,-90.27482409531952,567,0,"(48.59193054395838, -89.18407914288022)",0.0
NO,48.612605360284775,-91.36601403126957,49.336171137138265,47.88894820492062,-90.27482393371413,-92.45720412882501,568,0,"(48.612605360284775, -91.36601403126957)",5770.0
NO,48.6332951281183,-93.54884003872219,49.3568582969182,47.90964058963783,-92.45720396678666,-94.64047611065772,569,0,"(48.6332951281183, -93.54884003872219)",15552.0
NO,48.65399987049375,-95.73255882610387,49.377560429620225,47.93034795057082,-94.64047594818474,-96.824641704023,570,0,"(48.65399987049375, -95.73255882610387)",37176.0
NO,48.674719610508184,-97.91717205896866,49.39827755834041,47.9510703108177,-96.82464154111375,-99.00970257682357,571,0,"(48.674719610508184, -97.91717205896866)",28195.0
NO,48.695454371321226,-100.10268140757717,49.4190097062374,47.97180769353917,-99.00970241347642,-101.19566040167791,572,0,"(48.695454371321226, -100.10268140757717)",29571.0
NO,48.71620417615526,-102.28908854691493,49.43975689653263,47.99256012195868,-101.19566023789116,-103.38251685593869,573,0,"(48.71620417615526, -102.28908854691493)",23999.0
NO,48.736969048295656,-104.47639515671098,49.4605191525105,48.0133276193627,-103.38251669171066,-105.5702736217113,574,0,"(48.736969048295656, -104.47639515671098)",44387.0
NO,48.757749011091065,-106.6646029214564,49.48129649751869,48.03411020910093,-105.57027345704033,-107.75893238587248,575,0,"(48.757749011091065, -106.6646029214564)",7732.0
NO,48.77854408795362,-108.85371353042304,49.502088954968364,48.05490791458661,-107.75893222075689,-109.94849484008918,576,0,"(48.77854408795362, -108.85371353042304)",18548.0
NO,48.799354302359184,-111.04372867768221,49.52289654833443,48.07572075929665,-109.94849467452724,-112.13896268083718,577,0,"(48.799354302359184, -111.04372867768221)",8401.0
NO,48.820179677847634,-113.23465006212368,49.54371930115577,48.09654876677202,-112.1389625148272,-114.33033760942016,578,0,"(48.820179677847634, -113.23465006212368)",16827.0
NO,48.841020238023056,-115.42647938747454,49.56455723703553,48.1173919606179,-114.33033744296041,-116.52262133198867,579,0,"(48.841020238023056, -115.42647938747454)",32271.0
NO,48.86187600655405,-117.61921836231836,49.58541037964131,48.13825036450396,-116.52262116507744,-118.71581555955929,580,0,"(48.86187600655405, -117.61921836231836)",42555.0
NO,48.88274700717394,-119.8128687001143,49.60627875270548,48.15912400216462,-118.71581539219483,-120.90992200803376,581,0,"(48.88274700717394, -119.8128687001143)",32179.0
NO,48.90363326368106,-122.00743211921635,49.62716238002539,48.180012897399244,-120.90992184021434,-123.10494239821836,582,0,"(48.90363326368106, -122.00743211921635)",470360.0
NO,48.924534799938954,-124.20291034289274,49.64806128546365,48.20091707407252,-123.10494222994221,-125.30087845584326,583,0,"(48.924534799938954, -124.20291034289274)",1904.0
YES,24.762094152505853,-80.4058437373099,25.488497861450433,24.035620012173833,-79.61027894291905,-81.20140853170074,9,0,"(24.762094152505853, -80.4058437373099)",89057.0
YES,26.198942658792685,-79.86674188238325,26.925202696555285,25.47260928414117,-79.06166543263015,-80.67181833213635,46,0,"(26.198942658792685, -79.86674188238325)",5368041.0
YES,26.20795663890383,-81.47695676014007,26.934215757608193,25.481624165665046,-80.67181831984156,-82.28209520043858,47,0,"(26.20795663890383, -81.47695676014007)",1174481.0
YES,26.216974184373758,-83.08729567295713,26.943232383439824,25.490642613128138,-82.2820951881312,-83.89249615778306,48,0,"(26.216974184373758, -83.08729567295713)",0.0
YES,26.29829285703861,-97.58594532830867,27.024542753197373,25.57196942991214,-96.78018400389374,-98.3917066527236,57,0,"(26.29829285703861, -97.58594532830867)",1282194.0
YES,26.307346163621098,-99.19753055227366,27.03359513432094,25.581023644312538,-98.39170664028946,-100.00335446425787,58,0,"(26.307346163621098, -99.19753055227366)",99351.0
YES,27.635110802410008,-79.28527593140498,28.361221741051295,26.908923809324016,-78.46994460104197,-80.10060726176799,83,0,"(27.635110802410008, -79.28527593140498)",0.0
YES,27.64469984450024,-80.91600965274091,28.370809770004357,26.918513847049116,-80.10060724731302,-81.7314120581688,84,0,"(27.64469984450024, -80.91600965274091)",1264333.0
YES,27.65429277497749,-82.54688558824371,28.380401686705323,26.92810777380185,-81.73141204369831,-83.36235913278911,85,0,"(27.65429277497749, -82.54688558824371)",4033552.0
YES,27.740804497638113,-97.23118984284092,28.466904256553576,27.014628491837946,-96.41507315182129,-98.04730653386055,94,0,"(27.740804497638113, -97.23118984284092)",499470.0
YES,27.750436435752302,-98.86349499391905,28.476535174478368,27.0242614326565,-98.04730651923357,-99.67968346860452,95,0,"(27.750436435752302, -98.86349499391905)",336450.0
YES,27.760072287053692,-100.49594377717251,28.486170004946832,27.033898287307398,-99.67968345396177,-101.31220410038325,96,0,"(27.760072287053692, -100.49594377717251)",0.0
YES,29.08073094088392,-80.31189002036236,29.806686630420476,28.354696656671493,-79.48543849413154,-81.13834154659317,120,0,"(29.08073094088392, -80.31189002036236)",366169.0
YES,29.09091393790206,-81.96487433635306,29.81686851639599,28.36488074754881,-81.13834152961223,-82.79140714309389,121,0,"(29.09091393790206, -81.96487433635306)",2424126.0
YES,29.10110117577028,-83.61802128930833,29.827054642521134,28.37506907997955,-82.79140712609376,-84.4446354525229,122,0,"(29.10110117577028, -83.61802128930833)",27467.0
YES,29.111292657076863,-85.27133103124658,29.83724501138375,28.38526165655243,-84.44463543550356,-86.0980266269896,123,0,"(29.111292657076863, -85.27133103124658)",4035.0
YES,29.13168836037126,-88.57843949105654,29.8576384876858,28.405659552492594,-87.75158080172781,-89.40529818038527,125,0,"(29.13168836037126, -88.57843949105654)",377.0
YES,29.141892587548732,-90.23223851387681,29.867841600314,28.415864877050417,-89.40529816330812,-91.0591788644455,126,0,"(29.141892587548732, -90.23223851387681)",260474.0
YES,29.15210106854386,-91.88620093557775,29.87804896605722,28.426074456131488,-91.059178847349,-92.71322302380649,127,0,"(29.15210106854386, -91.88620093557775)",14228.0
YES,29.162313805958036,-93.54032690909123,29.888260587516406,28.436288292337643,-92.71322300669064,-94.36743081149183,128,0,"(29.162313805958036, -93.54032690909123)",721.0
YES,29.17253080239532,-95.19461658753269,29.89847646729516,28.44650638827338,-94.3674307943566,-96.02180238070879,129,0,"(29.17253080239532, -95.19461658753269)",4125933.0
YES,29.18275206046237,-96.84907012420139,29.90869660799973,28.456728746545842,-96.02180236355413,-97.67633788484865,130,0,"(29.18275206046237, -96.84907012420139)",266771.0
YES,29.192977582768524,-98.50368767258075,29.91892101223899,28.466955369764786,-97.67633786767455,-99.33103747748696,131,0,"(29.192977582768524, -98.50368767258075)",2491424.0
YES,29.203207371925757,-100.15846938633861,29.929149682624477,28.477186260542638,-99.33103746029337,-100.98590131238385,132,0,"(29.203207371925757, -100.15846938633861)",113087.0
YES,29.21344143054869,-101.81341541932751,29.93938262177038,28.48742142149449,-100.98590129517075,-102.64092954348428,133,0,"(29.21344143054869, -101.81341541932751)",31.0
YES,29.223679761254612,-103.46852592558503,29.949619832293543,28.49766085523807,-102.64092952625165,-104.2961223249184,134,0,"(29.223679761254612, -103.46852592558503)",8857.0
YES,29.233922366663478,-105.12380105933401,29.959861316813477,28.50790456439379,-104.29612230766621,-105.95147981100182,135,0,"(29.233922366663478, -105.12380105933401)",0.0
YES,30.5267917091775,-81.33880596057188,31.252587309912006,29.800915175061714,-80.50038215325183,-82.17722976789192,157,0,"(30.5267917091775, -81.33880596057188)",1555827.0
YES,30.53758540838385,-83.01574624108045,31.26337979718138,29.811710069524242,-82.17722974796732,-83.85426273419358,158,0,"(30.53758540838385, -83.01574624108045)",352234.0
YES,30.548383732064227,-84.6928719831538,31.274176908161227,29.822509589228808,-83.85426271424527,-85.53148125206232,159,0,"(30.548383732064227, -84.6928719831538)",570944.0
YES,30.55918668320904,-86.37018336691024,31.284978645841484,29.833313737166314,-85.53148123209024,-87.20888550173024,160,0,"(30.55918668320904, -86.37018336691024)",655458.0
YES,30.569994264811935,-88.04768057269587,31.295785013215312,29.844122516330906,-87.20888548173436,-88.88647566365738,161,0,"(30.569994264811935, -88.04768057269587)",1038360.0
YES,30.580806479869825,-89.72536378108487,31.306596013279147,29.85493592971997,-88.88647564363765,-90.56425191853208,162,0,"(30.580806479869825, -89.72536378108487)",1370580.0
YES,30.591623331382856,-91.40323317287995,31.317411649032678,29.865753980334176,-90.56425189848848,-92.24221444727142,163,0,"(30.591623331382856, -91.40323317287995)",1222783.0
YES,30.602444822354453,-93.0812889291127,31.32823192347882,29.876576671177393,-92.2422144272039,-93.9203634310215,164,0,"(30.602444822354453, -93.0812889291127)",451078.0
YES,30.6132709557913,-94.75953123104397,31.339056839623794,29.887404005256833,-93.92036341093002,-95.59869905115791,165,0,"(30.6132709557913, -94.75953123104397)",848036.0
YES,30.624101734703352,-96.43796026016427,31.349886400477065,29.89823598558293,-95.59869903104244,-97.2772214892861,166,0,"(30.624101734703352, -96.43796026016427)",500554.0
YES,30.634937162103846,-98.11657619819417,31.36072060905142,29.909072615169404,-97.27722146914661,-98.95593092724172,167,0,"(30.634937162103846, -98.11657619819417)",2407605.0
YES,30.645777241009306,-99.79537922708464,31.371559468362868,29.91991389703329,-98.95593090707817,-100.6348275470911,168,0,"(30.645777241009306, -99.79537922708464)",35781.0
YES,30.65662197443953,-101.47436952901747,31.382402981430744,29.93075983419486,-100.63482752690344,-102.3139115311315,169,0,"(30.65662197443953, -101.47436952901747)",8873.0
YES,30.667471365417622,-103.15354728640565,31.393251151277674,29.94161042967772,-102.3139115109197,-103.99318306189161,170,0,"(30.667471365417622, -103.15354728640565)",17801.0
YES,30.678325416969972,-104.83291268189377,31.404103980929566,29.95246568650876,-103.99318304165563,-105.67264232213192,171,0,"(30.678325416969972, -104.83291268189377)",6429.0
YES,30.689184132126282,-106.51246589835839,31.414961473415637,29.963325607718147,-105.6726423018717,-107.35228949484507,172,0,"(30.689184132126282, -106.51246589835839)",0.0
YES,30.710915565386134,-109.87213652688558,31.436690459023744,29.985059455409377,-109.03212474294749,-110.71214831082368,174,0,"(30.710915565386134, -109.87213652688558)",1802.0
YES,30.721788289565644,-111.5522543058647,31.44756195822079,29.99593338796816,-110.71214829049056,-112.39236032123883,175,0,"(30.721788289565644, -111.5522543058647)",0.0
YES,31.961877764243894,-80.66595440776746,32.68751015552401,31.236162324419585,-79.81475739948432,-81.5171514160506,192,0,"(31.961877764243894, -80.66595440776746)",599476.0
YES,31.973295421316358,-82.36845373974765,32.698926497869614,31.247581280226832,-81.51715139271562,-83.21975608677968,193,0,"(31.973295421316358, -82.36845373974765)",450332.0
YES,31.98471811841714,-84.07116385564443,32.71034787941582,31.259005276896374,-83.21975606341537,-84.92257164787348,194,0,"(31.98471811841714, -84.07116385564443)",473144.0
YES,31.996145859003875,-85.77408496849613,32.72177430361974,31.27043431788637,-84.9225716244798,-86.62559831251245,195,0,"(31.996145859003875, -85.77408496849613)",599868.0
YES,32.00757864653823,-87.47721729162566,32.73320577394253,31.281868406659026,-86.62559828908935,-88.32883629416197,196,0,"(32.00757864653823, -87.47721729162566)",160315.0
YES,32.019016484485874,-89.18056103864105,32.74464229384936,31.29330754668054,-88.32883627070939,-90.0322858065727,197,0,"(32.019016484485874, -89.18056103864105)",433524.0
YES,32.030459376316536,-90.8841164234359,32.756083866809426,31.304751741421182,-90.0322857830906,-91.7359470637812,198,0,"(32.030459376316536, -90.8841164234359)",499235.0
YES,32.041907325504,-92.58788366018995,32.767530496295976,31.31620099435525,-91.73594704026952,-93.43982028011037,199,0,"(32.041907325504, -92.58788366018995)",313588.0
YES,32.05336033552606,-94.29186296336954,32.77898218578633,31.327655308961084,-93.43982025656906,-95.14390567017001,200,0,"(32.05336033552606, -94.29186296336954)",729201.0
YES,32.06481840986461,-95.99605454772818,32.79043893876183,31.339114688721114,-95.14390564659904,-96.84820344885732,201,0,"(32.06481840986461, -95.99605454772818)",630361.0
YES,32.07628155200558,-97.70045862830699,32.80190075870791,31.350579137121805,-96.84820342525663,-98.55271383135735,202,0,"(32.07628155200558, -97.70045862830699)",1297207.0
YES,32.087749765439014,-99.40507542043527,32.81336764911406,31.362048657653705,-98.55271380772689,-100.25743703314365,203,0,"(32.087749765439014, -99.40507542043527)",245514.0
YES,32.09922305365899,-101.10990513973097,32.82483961347388,31.373523253811477,-100.25743700948334,-101.9623732699786,204,0,"(32.09922305365899, -101.10990513973097)",103490.0
YES,32.11070142016368,-102.81494800210127,32.83631665528501,31.385002929093794,-101.96237324628844,-103.66752275791411,205,0,"(32.11070142016368, -102.81494800210127)",370092.0
YES,32.122184868455385,-104.52020422374304,32.8477987780492,31.39648768700349,-103.66752273419402,-105.37288571329205,206,0,"(32.122184868455385, -104.52020422374304)",58174.0
YES,32.13367340204047,-106.22567402114335,32.859285985272344,31.40797753104749,-105.37288568954197,-107.07846235274472,207,0,"(32.13367340204047, -106.22567402114335)",1093620.0
YES,32.14516702442942,-107.93135761108005,32.870778280464386,31.419472464736796,-107.07846232896462,-108.78425289319547,208,0,"(32.14516702442942, -107.93135761108005)",50990.0
YES,32.15666573913683,-109.63725521062223,32.88227566713938,31.430972491586537,-108.78425286938528,-110.49025755185917,209,0,"(32.15666573913683, -109.63725521062223)",80764.0
YES,32.16816954968142,-111.34336703713078,32.89377814881557,31.442477615115976,-110.49025752801884,-112.1964765462427,210,0,"(32.16816954968142, -111.34336703713078)",1109574.0
YES,32.179678459586064,-113.0496933082589,32.90528572901526,31.453987838848516,-112.19647652237221,-113.90291009414558,211,0,"(32.179678459586064, -113.0496933082589)",3768.0
YES,32.19119247237772,-114.75623424195261,32.91679841126492,31.465503166311667,-113.90291007024484,-115.60955841366038,212,0,"(32.19119247237772, -114.75623424195261)",166992.0
YES,32.20271159158754,-116.46299005645132,32.928316199095164,31.477023601037114,-115.60955838972934,-117.31642172317329,213,0,"(32.20271159158754, -116.46299005645132)",889266.0
YES,33.38406581910431,-78.21359402950613,34.109532611344335,32.65851408952391,-77.34880502253193,-79.07838303648032,226,0,"(33.38406581910431, -78.21359402950613)",290034.0
YES,33.39612102244588,-79.9432913769257,34.1215863957426,32.67057069669397,-79.0783830091935,-80.8081997446579,227,0,"(33.39612102244588, -79.9432913769257)",1076434.0
YES,33.40818171653969,-81.67322757153691,34.13364567000047,32.68263279551719,-80.80819971733486,-82.53825542573897,228,0,"(33.40818171653969, -81.67322757153691)",968875.0
YES,33.42024790538655,-83.40340286494092,34.14571043811823,32.69470038999496,-82.53825539837962,-84.26855033150221,229,0,"(33.42024790538655, -83.40340286494092)",1618462.0
YES,33.43231959299232,-85.1338175090943,34.157780704101135,32.706773484133706,-84.2685503041065,-85.9990847140821,230,0,"(33.43231959299232, -85.1338175090943)",2409209.0
YES,33.44439678336782,-86.86447175630974,34.16985647195949,32.71885208194482,-85.99908468664995,-87.72985882596953,231,0,"(33.44439678336782, -86.86447175630974)",1472527.0
YES,33.45647948052888,-88.5953658592567,34.181937745708545,32.7309361874447,-87.72985879850089,-89.46087292001252,232,0,"(33.45647948052888, -88.5953658592567)",298584.0
YES,33.46856768849634,-90.3265000709621,34.1940245293686,32.74302580465477,-89.46087289250733,-91.19212724941687,233,0,"(33.46856768849634, -90.3265000709621)",246606.0
YES,33.480661411296104,-92.05787464481094,34.20611682696499,32.755120937601504,-91.19212722187504,-92.92362206774683,234,0,"(33.480661411296104, -92.05787464481094)",228392.0
YES,33.49276065295906,-93.78948983454707,34.21821464252805,32.767221590316375,-92.92362204016831,-94.65535762892583,235,0,"(33.49276065295906, -93.78948983454707)",293960.0
YES,33.50486541752118,-95.52134589427381,34.23031798009319,32.77932776683594,-94.65535760131054,-96.38733418723707,236,0,"(33.50486541752118, -95.52134589427381)",329611.0
YES,33.51697570902347,-97.25344307845464,34.242426843700855,32.79143947120175,-96.38733415958497,-98.11955199732431,237,0,"(33.51697570902347, -97.25344307845464)",3472655.0
YES,33.529091531512016,-98.9857816419139,34.25454123739658,32.80355670746049,-98.11955196963531,-99.8520113141925,238,0,"(33.529091531512016, -98.9857816419139)",194064.0
YES,33.54121288903794,-100.71836183983748,34.26666116523094,32.815679479663864,-99.85201128646654,-101.58471239320843,239,0,"(33.54121288903794, -100.71836183983748)",40367.0
YES,33.5533397856575,-102.45118392777349,34.27878663125959,32.827807791868665,-101.58471236544544,-103.31765549010153,240,0,"(33.5533397856575, -102.45118392777349)",390479.0
YES,33.565472225431996,-104.18424816163292,34.29091763954334,32.83994164813685,-103.31765546230143,-105.05084086096441,241,0,"(33.565472225431996, -104.18424816163292)",66508.0
YES,33.57761021242786,-105.91755479769044,34.303054194148,32.852081052535354,-105.05084083312717,-106.78426876225372,242,0,"(33.57761021242786, -105.91755479769044)",30490.0
YES,33.5897537507166,-107.65110409258497,34.31519629914455,32.86422600913632,-106.78426873437925,-108.51793945079069,243,0,"(33.5897537507166, -107.65110409258497)",12924.0
YES,33.6019028443749,-109.38489630332043,34.3273439586091,32.876376522016955,-108.51793942287892,-110.25185318376194,244,0,"(33.6019028443749, -109.38489630332043)",37712.0
YES,33.61405749748451,-111.11893168726644,34.33949717662284,32.88853259525964,-110.25185315581281,-111.98601021872007,245,0,"(33.61405749748451, -111.11893168726644)",1886257.0
YES,33.62621771413235,-112.85321050215899,34.35165595727215,32.90069423295185,-111.9860101907335,-113.72041081358448,246,0,"(33.62621771413235, -112.85321050215899)",2504965.0
YES,33.638383498410484,-114.58773300610117,34.363820304648506,32.91286143918623,-113.7204107855604,-115.45505522664195,247,0,"(33.638383498410484, -114.58773300610117)",95354.0
YES,33.650554854416136,-116.32249945756388,34.37599022284859,32.925034218060595,-115.4550551985803,-117.18994371654746,248,0,"(33.650554854416136, -116.32249945756388)",1285568.0
YES,33.66273178625169,-118.05751011538648,34.3881657159742,32.9372125736779,-117.18994368844817,-118.92507654232479,249,0,"(33.66273178625169, -118.05751011538648)",14601845.0
YES,33.67491429802472,-119.79276523877755,34.40034678813237,32.94939651014629,-118.92507651418781,-120.66045396336729,250,0,"(33.67491429802472, -119.79276523877755)",52734.0
YES,34.80403606899022,-75.64950975917102,35.529334099216065,34.07865142601853,-74.77015997244997,-76.52885954589208,259,0,"(34.80403606899022, -75.64950975917102)",7175.0
YES,34.81674863548056,-77.40834433147964,35.542045140642244,34.09136550353569,-76.52885951398106,-78.28782914897822,260,0,"(34.81674863548056, -77.40834433147964)",915999.0
YES,34.82946718670697,-79.16744911379007,35.554762165845936,34.1040855667581,-78.28782911702234,-80.0470691105578,261,0,"(34.82946718670697, -79.16744911379007)",1102674.0
YES,34.84219172730827,-80.92682440330753,35.56748517946533,34.116811620325166,-80.04706907855699,-81.80657972805808,262,0,"(34.84219172730827, -80.92682440330753)",2644848.0
YES,34.85492226192944,-82.6864704976818,35.58021418614482,34.12954366888249,-81.80657969601226,-83.56636129935133,263,0,"(34.85492226192944, -82.6864704976818)",1833915.0
YES,34.8676587952217,-84.44638769500807,35.59294919053505,34.142281717081936,-83.5663612672604,-85.32641412275574,264,0,"(34.8676587952217, -84.44638769500807)",1376968.0
YES,34.88040133184249,-86.20657629382792,35.60569019729285,34.15502576958152,-85.32641409061961,-87.08673849703624,265,0,"(34.88040133184249, -86.20657629382792)",1040352.0
YES,34.893149876455475,-87.96703659313019,35.618437211081286,34.16777583104556,-87.08673846485485,-88.84733472140553,266,0,"(34.893149876455475, -87.96703659313019)",439558.0
YES,34.90590443373057,-89.72776889235183,35.63119023656967,34.18053190614457,-88.84733468917877,-90.6082030955249,267,0,"(34.90590443373057, -89.72776889235183)",1496787.0
YES,34.918665008343964,-91.48877349137891,35.64394927843359,34.193293999555365,-90.60820306325267,-92.36934391950514,268,0,"(34.918665008343964, -91.48877349137891)",474918.0
YES,34.93143160497811,-93.2500506905474,35.65671434135493,34.20606211596102,-92.36934388718736,-94.13075749390744,269,0,"(34.93143160497811, -93.2500506905474)",578851.0
YES,34.94420422832174,-95.01160079064421,35.66948543002179,34.218836260050885,-94.13075746154404,-95.89244411974438,270,0,"(34.94420422832174, -95.01160079064421)",318709.0
YES,34.95698288306988,-96.773424092908,35.68226254912863,34.231616436520596,-95.89244408733526,-97.65440409848074,271,0,"(34.95698288306988, -96.773424092908)",593890.0
YES,34.96976757392387,-98.53552089903015,35.69504570337618,34.24440265007213,-97.6544040660258,-99.41663773203449,272,0,"(34.96976757392387, -98.53552089903015)",330609.0
YES,34.98255830559136,-100.29789151115565,35.70783489747149,34.25719490541377,-99.41663769953367,-101.17914532277764,273,0,"(34.98255830559136, -100.29789151115565)",38811.0
YES,34.995355082786375,-102.06053623188404,35.72063013612797,34.26999320726012,-101.17914529023084,-102.94192717353725,274,0,"(34.995355082786375, -102.06053623188404)",298298.0
YES,35.008157910229244,-103.82345536427033,35.733431424065365,34.28279756033216,-102.94192714094437,-104.70498358759629,275,0,"(35.008157910229244, -103.82345536427033)",56513.0
YES,35.02096679264667,-105.58664921182589,35.74623876600977,34.29560796935721,-104.70498355495724,-106.46831486869453,276,0,"(35.02096679264667, -105.58664921182589)",107937.0
YES,35.03378173477173,-107.3501180785194,35.75905216669368,34.30842443906898,-106.46831483600923,-108.23192132102957,277,0,"(35.03378173477173, -107.3501180785194)",885449.0
YES,35.046602741343875,-109.11386226877782,35.77187163085593,34.32124697420753,-108.23192128829794,-109.9958032492577,278,0,"(35.046602741343875, -109.11386226877782)",69770.0
YES,35.05942981710896,-110.87788208748725,35.78469716324178,34.334075579519336,-109.99580321647964,-111.75996095849486,279,0,"(35.05942981710896, -110.87788208748725)",74850.0
YES,35.07226296681926,-112.64217783999389,35.79752876860289,34.346910259757315,-111.75996092567026,-113.52439475431753,280,0,"(35.07226296681926, -112.64217783999389)",203561.0
YES,35.08510219523346,-114.406749832105,35.810366451697355,34.35975101968075,-113.52439472144631,-115.2891049427637,281,0,"(35.08510219523346, -114.406749832105)",211251.0
YES,35.09794750711667,-116.17159837008982,35.823210217289684,34.372597864055386,-115.28910490984579,-117.05409183033386,282,0,"(35.09794750711667, -116.17159837008982)",38364.0
YES,35.11079890724047,-117.93672376068051,35.83606007015084,34.385450797653455,-117.05409179736915,-118.81935572399186,283,0,"(35.11079890724047, -117.93672376068051)",505343.0
YES,35.123656400382885,-119.70212631107306,35.84891601505828,34.39830982525357,-118.81935569098026,-120.58489693116586,284,0,"(35.123656400382885, -119.70212631107306)",1031383.0
YES,35.13651999132842,-121.46780632892832,35.86177805679587,34.41117495164088,-120.58489689810729,-122.35071575974935,285,0,"(35.13651999132842, -121.46780632892832)",174453.0
YES,36.23505562895241,-74.7536851411304,36.960180546814385,35.509842626653004,-73.85858988581073,-75.64878039645008,292,0,"(36.23505562895241, -74.7536851411304)",0.0
YES,36.24845365123962,-76.5440283579948,36.973576935276405,35.52324227002616,-75.64878035905616,-77.43927635693345,293,0,"(36.24845365123962, -76.5440283579948)",1310340.0
YES,36.261858206778975,-78.33467723782326,36.98697985596457,35.53664844769065,-77.43927631948378,-79.23007815616273,294,0,"(36.261858206778975, -78.33467723782326)",2133924.0
YES,36.27526930096869,-80.12563213245828,37.000389314276454,35.55006116504535,-79.23007811865722,-81.02118614625934,295,0,"(36.27526930096869, -80.12563213245828)",2017041.0
YES,36.2886869392147,-81.91689339430067,37.01380531561736,35.56348042749687,-81.02118610869785,-82.8126006799035,296,0,"(36.2886869392147, -81.91689339430067)",1055371.0
YES,36.30211112693071,-83.70846137631074,37.02722786540035,35.57690624045956,-82.81260064228591,-84.60432211033556,297,0,"(36.30211112693071, -83.70846137631074)",1311462.0
YES,36.315541869538166,-85.50033643200948,37.04065696904626,35.590338609355534,-84.60432207266177,-86.39635079135718,298,0,"(36.315541869538166, -85.50033643200948)",577120.0
YES,36.32897917246632,-87.29251891547977,37.054092631983664,35.60377753961471,-86.39635075362706,-88.18868707733249,299,0,"(36.32897917246632, -87.29251891547977)",1873245.0
YES,36.34242304115224,-89.08500918136765,37.067534859649,35.6172230366748,-88.18868703954594,-89.98133132318937,300,0,"(36.34242304115224, -89.08500918136765)",446544.0
YES,36.35587348104077,-90.87780758488344,37.080983657486506,35.63067510598135,-89.98133128534627,-91.77428388442061,301,0,"(36.35587348104077, -90.87780758488344)",334075.0
YES,36.36933049758461,-92.67091448180302,37.09443903094823,35.6441337529877,-91.77428384652086,-93.56754511708519,302,0,"(36.36933049758461, -92.67091448180302)",265088.0
YES,36.382794096244325,-94.46433022846902,37.10790098549409,35.657598983155076,-93.56754507912865,-95.3611153778094,303,0,"(36.382794096244325, -94.46433022846902)",860602.0
YES,36.39626428248833,-96.25805518179205,37.12136952659186,35.67107080195256,-95.36111533979594,-97.15499502378815,304,0,"(36.39626428248833, -96.25805518179205)",1067000.0
YES,36.40974106179293,-98.05208969925192,37.1348446597172,35.68454921485713,-97.15499498571768,-98.94918441278617,305,0,"(36.40974106179293, -98.05208969925192)",132953.0
YES,36.42322443964231,-99.8464341388989,37.148326390353695,35.69803422735363,-98.94918437465857,-100.74368390313923,306,0,"(36.42322443964231, -99.8464341388989)",40918.0
YES,36.4367144215286,-101.6410888593549,37.161814723992784,35.711525844934854,-100.74368386495438,-102.53849385375541,307,0,"(36.4367144215286, -101.6410888593549)",64927.0
YES,36.45021101295183,-103.43605421981472,37.175309666133906,35.72502407310152,-102.53849381551318,-104.33361462411627,308,0,"(36.45021101295183, -103.43605421981472)",5308.0
YES,36.46371421942003,-105.23133058004736,37.18881122228441,35.73852891736229,-104.33361458581655,-106.12904657427816,309,0,"(36.46371421942003, -105.23133058004736)",54470.0
YES,36.47722404644915,-107.02691830039714,37.20231939795962,35.752040383233805,-106.12904653592084,-107.92479006487345,310,0,"(36.47722404644915, -107.02691830039714)",21248.0
